15	15	5	5
20	15	0	0
25	15	0	0
30	15	0	0
35	15	0	0
40	15	0	0
45	15	0	0
50	15	0	0
55	15	0	0
60	15	0	0
65	15	0	0
70	15	5	5
75	15	0	0
80	15	5	5
85	15	5	5
90	15	5	5
95	15	0	0
100	15	10	6.66667
105	15	10	6.25
110	15	10	7.5
115	15	10	6.76777
120	15	5	5
125	15	7.07107	6.03553
130	15	10	6.76777
135	15	10	6.76777
15	20	0	0
20	20	5	5
25	20	0	0
30	20	0	0
35	20	0	0
40	20	0	0
45	20	5	5
50	20	0	0
55	20	0	0
60	20	0	0
65	20	0	0
70	20	5	5
75	20	5	5
80	20	5	5
85	20	5	5
90	20	5	5
95	20	5	5
100	20	5	5
105	20	0	0
110	20	10	6
115	20	10	6.76777
120	20	10	6.82843
125	20	10	6.41421
130	20	7.07107	6.03553
135	20	5	5
15	25	0	0
20	25	0	0
25	25	0	0
30	25	0	0
35	25	0	0
40	25	0	0
45	25	40	22.5
50	25	0	0
55	25	0	0
60	25	0	0
65	25	0	0
70	25	0	0
75	25	5	5
80	25	5	5
85	25	5	5
90	25	5	5
95	25	5	5
100	25	10	6.66667
105	25	10	6.66667
110	25	5	5
115	25	7.07107	5.69036
120	25	10	6.82843
125	25	10	6.82843
130	25	7.07107	5.69036
135	25	0	0
15	30	0	0
20	30	0	0
25	30	0	0
30	30	0	0
35	30	7.07107	7.07107
40	30	11.1803	11.1803
45	30	0	0
50	30	11.1803	11.1803
55	30	7.07107	7.07107
60	30	0	0
65	30	0	0
70	30	0	0
75	30	5	5
80	30	5	5
85	30	5	5
90	30	5	5
95	30	10	6.66667
100	30	10	6.25
105	30	10	6.66667
110	30	10	6.66667
115	30	10	6.66667
120	30	5	5
125	30	0	0
130	30	7.07107	6.03553
135	30	0	0
15	35	0	0
20	35	0	0
25	35	0	0
30	35	0	0
35	35	0	0
40	35	5	5
45	35	5	5
50	35	0	0
55	35	7.07107	7.07107
60	35	0	0
65	35	0	0
70	35	0	0
75	35	5	5
80	35	5	5
85	35	5	5
90	35	5	5
95	35	10	6.66667
100	35	10	6.25
105	35	10	7
110	35	10	7.5
115	35	5	5
120	35	0	0
125	35	10	7.5
130	35	5	5
135	35	10	7.5
15	40	0	0
20	40	5	5
25	40	0	0
30	40	0	0
35	40	0	0
40	40	5	5
45	40	5	5
50	40	5	5
55	40	0	0
60	40	0	0
125	40	0	0
130	40	5	5
135	40	0	0
15	45	0	0
20	45	0	0
25	45	0	0
30	45	5	5
35	45	5	5
40	45	0	0
45	45	5	5
50	45	0	0
55	45	0	0
60	45	0	0
125	45	11.1803	8.72678
130	45	7.07107	5.69036
135	45	0	0
15	50	0	0
20	50	5	5
25	50	0	0
30	50	5	5
35	50	5	5
40	50	5	5
45	50	5	5
50	50	5	5
55	50	0	0
60	50	5	5
65	50	5	5
70	50	5	5
75	50	0	0
80	50	5	5
85	50	7.07107	6.03553
90	50	7.07107	6.03553
95	50	11.1803	7.65028
100	50	20	11.3752
105	50	25	11.9703
110	50	20	10.167
115	50	15	8.41421
120	50	11.1803	7.65028
125	50	15.8114	9.39835
130	50	20.6155	13.2854
135	50	5	5
15	55	5	5
20	55	5	5
25	55	5	5
30	55	5	5
35	55	5	5
40	55	5	5
45	55	5	5
50	55	5	5
55	55	5	5
60	55	5	5
65	55	5	5
70	55	7.07107	5.69036
75	55	5	5
80	55	0	0
85	55	5	5
90	55	7.07107	5.69036
95	55	5	5
100	55	15.8114	9.70158
105	55	15.8114	9.31256
110	55	20.6155	11.1328
115	55	15.8114	10.1506
120	55	15.8114	8.73341
125	55	15.8114	9.22228
130	55	11.1803	7.06011
135	55	14.1421	8.73773
15	60	5	5
20	60	5	5
25	60	5	5
30	60	5	5
35	60	5	5
40	60	5	5
45	60	5	5
50	60	0	0
55	60	5	5
60	60	5	5
65	60	5	5
70	60	0	0
75	60	5	5
80	60	5	5
85	60	0	0
90	60	5	5
95	60	7.07107	5.69036
100	60	0	0
105	60	15.8114	10.4057
110	60	15.8114	10.0405
115	60	20.6155	10.8034
120	60	20	10.4281
125	60	20	10.453
130	60	7.07107	6.38071
135	60	15.8114	9.67785
15	65	5	5
20	65	5	5
25	65	5	5
30	65	0	0
35	65	0	0
40	65	5	5
45	65	0	0
50	65	0	0
55	65	5	5
60	65	5	5
65	65	5	5
70	65	0	0
75	65	0	0
80	65	0	0
85	65	5	5
90	65	0	0
95	65	7.07107	6.03553
100	65	10	6.41421
105	65	20	9.96363
110	65	20	9.74591
115	65	20	10.3464
120	65	20	11.0196
125	65	0	0
130	65	15.8114	9.60626
135	65	15.8114	9.83119
15	70	5	5
20	70	5	5
25	70	0	0
95	70	11.1803	11.1803
100	70	11.1803	7.65028
105	70	11.1803	8.60794
110	70	15.8114	9.70128
115	70	15.8114	9.43359
120	70	20	10.3205
125	70	14.1421	8.42873
130	70	11.1803	7.70493
135	70	15.8114	10.6265
15	75	10	6.25
20	75	0	0
25	75	5	5
95	75	11.1803	8.63146
100	75	15	8.57967
105	75	11.1803	11.1803
110	75	14.1421	9.34839
115	75	15.8114	10.6779
120	75	15.8114	10.6771
125	75	11.1803	7.77596
130	75	10	6.60189
135	75	15	8.32163
15	80	0	0
20	80	5	5
25	80	0	0
30	80	10	7.35702
35	80	10	7.5
40	80	10	6.66667
45	80	0	0
50	80	10	6.25
55	80	10	7.35702
60	80	11.1803	7.20857
65	80	11.1803	8.31285
70	80	25	12.8381
75	80	21.2132	11.7918
85	80	67.2681	30.8555
90	80	63.6396	27.2073
95	80	56.5685	24.7252
100	80	5	5
