15	15	0
20	15	0
25	15	6.03553
30	15	5
35	15	0
40	15	5
45	15	5
50	15	18.6329
55	15	21.5139
60	15	5
65	15	5
70	15	5
75	15	0
80	15	7.07107
85	15	6.03553
90	15	5
95	15	0
100	15	7.35702
105	15	5
110	15	5
115	15	0
120	15	0
125	15	5
130	15	5
135	15	8.09017
15	20	0
20	20	5
25	20	5.69036
30	20	5
35	20	6.03553
40	20	6.03553
45	20	5
50	20	15.9443
55	20	12.9922
60	20	5
65	20	18.0383
70	20	7.06285
75	20	7.8033
80	20	7.5
85	20	5
90	20	0
95	20	5
100	20	0
105	20	0
110	20	7.75047
115	20	6.03553
120	20	6.03553
125	20	5.82843
130	20	6.03553
135	20	0
15	25	7.5
20	25	5
25	25	0
30	25	5
35	25	20.2987
40	25	7.07107
45	25	6.38071
50	25	7.75047
55	25	11.3298
60	25	7.5
65	25	7.75047
70	25	7.58062
75	25	9.39594
80	25	8.09017
85	25	6.03553
90	25	5
95	25	5
100	25	0
105	25	6.03553
110	25	0
115	25	0
120	25	5
125	25	5
130	25	0
135	25	0
15	30	0
20	30	0
25	30	0
30	30	0
35	30	7.07107
40	30	23.2312
45	30	7.07107
50	30	5.69036
55	30	7.0645
60	30	5
65	30	0
70	30	6.38071
75	30	6.65028
80	30	8.31285
85	30	0
90	30	12.7156
95	30	6.03553
100	30	0
105	30	5
110	30	0
115	30	5
120	30	0
125	30	0
130	30	0
135	30	0
15	35	0
20	35	0
25	35	0
30	35	7.35702
35	35	5
40	35	0
45	35	18.5571
50	35	0
55	35	0
60	35	0
65	35	7.5
70	35	5
75	35	7.5
80	35	15.3452
85	35	20
90	35	5
95	35	5
100	35	0
105	35	5
110	35	5
115	35	5
120	35	0
125	35	0
130	35	5
135	35	0
15	40	0
20	40	5
25	40	0
30	40	0
35	40	0
40	40	6.65028
45	40	16.5633
50	40	11.1803
55	40	5
60	40	0
65	40	0
70	40	0
75	40	0
80	40	0
85	40	0
90	40	0
95	40	0
100	40	0
105	40	0
110	40	0
115	40	0
120	40	0
125	40	0
130	40	0
135	40	0
15	45	0
20	45	0
25	45	5.51777
30	45	6.24264
35	45	0
40	45	0
45	45	5
50	45	7.5
55	45	0
60	45	0
65	45	0
70	45	0
75	45	0
80	45	0
85	45	0
90	45	0
95	45	0
100	45	0
105	45	0
110	45	0
115	45	0
120	45	0
125	45	5
130	45	0
135	45	0
15	50	5
20	50	0
25	50	5
30	50	5
35	50	7.5
40	50	0
45	50	5
50	50	0
55	50	7.07107
60	50	5.82843
65	50	0
70	50	5
75	50	0
80	50	5.51777
85	50	0
90	50	7.07107
95	50	0
100	50	0
105	50	0
110	50	0
115	50	5
120	50	5
125	50	0
130	50	0
135	50	0
15	55	5
20	55	0
25	55	7.07107
30	55	6.03553
35	55	6.03553
40	55	10
45	55	0
50	55	0
55	55	0
60	55	7.06285
65	55	0
70	55	0
75	55	5
80	55	6.03553
85	55	5
90	55	5.69036
95	55	0
100	55	0
105	55	5
110	55	5
115	55	5
120	55	0
125	55	0
130	55	0
135	55	0
15	60	0
20	60	11.2967
25	60	5
30	60	5
35	60	6.38071
40	60	6.03553
45	60	5
50	60	0
55	60	0
60	60	6.03553
65	60	5
70	60	0
75	60	5
80	60	0
85	60	0
90	60	5
95	60	7.07107
100	60	0
105	60	0
110	60	5.69036
115	60	5
120	60	0
125	60	5
130	60	0
135	60	0
15	65	5
20	65	11.2967
25	65	0
30	65	0
35	65	6.03553
40	65	5
45	65	6.03553
50	65	0
55	65	6.03553
60	65	0
65	65	0
70	65	0
75	65	0
80	65	0
85	65	0
90	65	0
95	65	6.03553
100	65	0
105	65	5
110	65	0
115	65	6.03553
120	65	5.69036
125	65	0
130	65	0
135	65	0
15	70	0
20	70	12.797
25	70	0
30	70	0
35	70	0
40	70	0
45	70	0
50	70	0
55	70	0
60	70	0
65	70	0
70	70	0
75	70	0
80	70	0
85	70	0
90	70	0
95	70	0
100	70	0
105	70	0
110	70	0
115	70	5.69036
120	70	6.03553
125	70	6.03553
130	70	5.69036
135	70	6.03553
15	75	5
20	75	0
25	75	0
30	75	0
35	75	0
40	75	0
45	75	0
50	75	0
55	75	0
60	75	0
65	75	0
70	75	0
75	75	0
80	75	0
85	75	0
90	75	0
95	75	7.07107
100	75	0
105	75	0
110	75	5
115	75	0
120	75	5
125	75	5
130	75	5.69036
135	75	5
15	80	0
20	80	6.03553
25	80	0
30	80	5
35	80	5
40	80	5
45	80	5
50	80	0
55	80	0
60	80	5
65	80	6.03553
70	80	6.03553
75	80	7.06285
80	80	5
85	80	0
