15	15	1.57756
15.5	15	1.52153
16	15	1.68099
16.5	15	11.995
17	15	11.7358
17.5	15	11.4958
18	15	11.2757
18.5	15	11.0761
19	15	10.8976
19.5	15	10.7405
20	15	10.6054
20.5	15	10.4924
21	15	10.4019
21.5	15	10.3341
22	15	10.2892
22.5	15	10.2673
23	15	4.50632
23.5	15	4.02684
24	15	3.61074
24.5	15	3.24137
25	15	2.92786
25.5	15	2.679
26	15	2.50226
26.5	15	2.40361
27	15	2.38738
27.5	15	2.45609
28	15	2.60989
28.5	15	2.84555
29	15	3.06126
29.5	15	5.4184
30	15	5.32008
30.5	15	5.26125
31	15	5.24285
31.5	15	5.26548
32	15	13.7336
32.5	15	13.9446
33	15	14.1695
33.5	15	14.4079
34	15	14.6597
34.5	15	14.9246
35	15	15.2022
35.5	15	15.4922
36	15	15.7944
36.5	15	16.1083
37	15	16.4336
37.5	15	16.77
38	15	17.117
38.5	15	17.4744
39	15	17.8416
39.5	15	18.2183
40	15	18.6041
40.5	15	18.9985
41	15	19.4009
41.5	15	19.8111
42	15	20.2283
42.5	15	20.6521
43	15	21.0818
43.5	15	21.3998
44	15	21.8354
44.5	15	22.2755
45	15	22.7195
45.5	15	42.2073
46	15	42.1071
46.5	15	42.0115
47	15	43.228
47.5	15	43.1277
48	15	43.031
48.5	15	42.9382
49	15	42.8491
49.5	15	42.7638
50	15	42.6824
50.5	15	42.6049
51	15	42.5313
51.5	15	42.4616
52	15	42.3959
52.5	15	42.3342
53	15	42.2764
53.5	15	42.2227
54	15	42.173
54.5	15	42.1272
55	15	42.0856
55.5	15	42.0479
56	15	42.0143
56.5	15	41.9846
57	15	41.9591
57.5	15	41.9375
58	15	41.92
58.5	15	41.9065
59	15	41.8969
59.5	15	41.8914
60	15	41.8899
60.5	15	41.8924
61	15	39.4301
61.5	15	39.6724
62	15	39.9206
62.5	15	40.1749
63	15	40.4351
63.5	15	40.7013
64	15	40.9735
64.5	15	41.2513
65	15	41.5348
65.5	15	41.8236
66	15	42.1794
66.5	15	42.2287
67	15	42.2819
67.5	15	42.3389
68	15	42.3996
68.5	15	42.4641
69	15	42.5324
69.5	15	42.6043
70	15	42.6801
70.5	15	42.7595
71	15	32.6631
71.5	15	32.2749
72	15	7.82006
72.5	15	7.82501
73	15	7.8668
73.5	15	7.94532
74	15	8.05997
74.5	15	8.20986
75	15	8.39382
75.5	15	2.06926
76	15	1.73444
76.5	15	1.51385
77	15	1.42068
77.5	15	1.45954
78	15	1.62748
78.5	15	0.5
79	15	0.5
79.5	15	27.3376
80	15	26.8754
80.5	15	26.4174
81	15	25.9643
81.5	15	25.5164
82	15	25.0741
82.5	15	24.638
83	15	24.2083
83.5	15	23.7854
84	15	23.3697
84.5	15	22.9613
85	15	23.1049
85.5	15	22.6871
86	15	22.2777
86.5	15	21.8769
87	15	21.4851
87.5	15	21.1025
88	15	20.7293
88.5	15	20.3659
89	15	20.0124
89.5	15	19.6692
90	15	19.3363
90.5	15	19.0142
91	15	18.7029
91.5	15	18.4027
92	15	18.1139
92.5	15	17.8366
93	15	17.571
93.5	15	17.3174
94	15	17.076
94.5	15	16.8469
95	15	22.886
95.5	15	22.4605
96	15	22.0408
96.5	15	21.6282
97	15	21.2239
97.5	15	23.6891
98	15	23.2441
98.5	15	22.8041
99	15	23.7936
99.5	15	23.3085
100	15	22.8254
100.5	15	22.3449
101	15	21.8672
101.5	15	21.3928
102	15	20.9222
102.5	15	20.4558
103	15	19.9941
103.5	15	19.5375
104	15	19.0866
104.5	15	18.6417
105	15	18.2033
105.5	15	17.7718
106	15	17.3476
106.5	15	16.9311
107	15	16.5226
107.5	15	16.1226
108	15	15.7315
108.5	15	15.3495
109	15	14.977
109.5	15	14.6145
110	15	14.2622
110.5	15	13.9205
111	15	13.5897
111.5	15	13.2701
112	15	12.9621
112.5	15	12.6661
113	15	12.3822
113.5	15	12.1108
114	15	11.8523
114.5	15	11.6068
115	15	11.3748
115.5	15	11.1565
116	15	10.9521
116.5	15	10.762
117	15	10.5863
117.5	15	10.4255
118	15	10.2797
118.5	15	10.1491
119	15	10.4631
119.5	15	9.98604
120	15	9.51729
120.5	15	9.05958
121	15	8.61518
121.5	15	8.18614
122	15	7.77438
122.5	15	7.38179
123	15	7.01035
123.5	15	6.6621
124	15	6.33909
124.5	15	6.04328
125	15	5.7766
125.5	15	5.54089
126	15	5.3379
126.5	15	5.16929
127	15	5.03663
127.5	15	4.87916
128	15	4.7524
128.5	15	4.65948
129	15	4.60142
129.5	15	4.57912
130	15	4.59338
130.5	15	4.64488
131	15	4.73414
131.5	15	4.86151
132	15	5.02716
132.5	15	5.23098
133	15	5.47259
133.5	15	17.9172
134	15	18.2837
134.5	15	18.6595
135	15	19.0443
15	15.5	1.26653
15.5	15.5	1.21235
16	15.5	1.83927
16.5	15.5	11.6391
17	15.5	11.3731
17.5	15.5	11.1268
18	15.5	10.9009
18.5	15.5	10.6961
19	15.5	10.5129
19.5	15.5	10.3518
20	15.5	10.213
20.5	15.5	10.0971
21	15.5	10.0042
21.5	15.5	9.93453
22	15.5	9.88835
22.5	15.5	9.86573
23	15.5	9.86674
23.5	15.5	3.86968
24	15.5	3.43407
24.5	15.5	3.0416
25	15.5	2.70488
25.5	15.5	2.43495
26	15.5	2.24057
26.5	15.5	2.12867
27	15.5	2.10445
27.5	15.5	2.17137
28	15.5	2.33055
28.5	15.5	2.57944
29	15.5	2.81823
29.5	15.5	5.10051
30	15.5	4.99495
30.5	15.5	4.93018
31	15.5	4.90726
31.5	15.5	4.92691
32	15.5	4.98898
32.5	15.5	13.6277
33	15.5	13.8565
33.5	15.5	14.0992
34	15.5	14.3552
34.5	15.5	14.6245
35	15.5	14.9067
35.5	15.5	15.2014
36	15.5	15.5084
36.5	15.5	15.8273
37	15.5	16.1576
37.5	15.5	16.4992
38	15.5	16.8515
38.5	15.5	17.2142
39	15.5	17.5868
39.5	15.5	17.969
40	15.5	18.3603
40.5	15.5	18.7602
41	15.5	19.1682
41.5	15.5	19.5839
42	15.5	20.0067
42.5	15.5	20.4361
43	15.5	20.8713
43.5	15.5	21.195
44	15.5	21.6356
44.5	15.5	22.0805
45	15.5	42.0133
45.5	15.5	41.9087
46	15.5	41.8087
46.5	15.5	41.7132
47	15.5	42.9522
47.5	15.5	42.8518
48	15.5	42.7551
48.5	15.5	42.6622
49	15.5	42.573
49.5	15.5	42.4877
50	15.5	42.4063
50.5	15.5	42.3288
51	15.5	42.2552
51.5	15.5	42.1856
52	15.5	42.12
52.5	15.5	42.0584
53	15.5	42.0008
53.5	15.5	41.9472
54	15.5	41.8976
54.5	15.5	41.8521
55	15.5	41.8106
55.5	15.5	41.7732
56	15.5	41.7398
56.5	15.5	41.7105
57	15.5	41.6852
57.5	15.5	41.664
58	15.5	41.6468
58.5	15.5	41.6336
59	15.5	41.6245
59.5	15.5	41.6194
60	15.5	41.6183
60.5	15.5	41.6212
61	15.5	39.0746
61.5	15.5	39.318
62	15.5	39.5675
62.5	15.5	39.8232
63	15.5	40.0851
63.5	15.5	40.3531
64	15.5	40.6272
64.5	15.5	40.9073
65	15.5	41.1931
65.5	15.5	41.4843
66	15.5	41.914
66.5	15.5	41.9639
67	15.5	42.0177
67.5	15.5	42.0753
68	15.5	42.1367
68.5	15.5	42.2018
69	15.5	42.2707
69.5	15.5	42.3434
70	15.5	42.4197
70.5	15.5	42.4998
71	15.5	32.461
71.5	15.5	32.0704
72	15.5	7.42776
72.5	15.5	7.4338
73	15.5	7.47862
73.5	15.5	7.5619
74	15.5	7.68285
74.5	15.5	7.84042
75	15.5	8.03327
75.5	15.5	1.90256
76	15.5	1.53857
76.5	15.5	1.2972
77	15.5	1.19646
77.5	15.5	1.24134
78	15.5	1.42766
78.5	15.5	1.74331
79	15.5	27.6504
79.5	15.5	27.1803
80	15.5	26.7138
80.5	15.5	26.2516
81	15.5	25.7941
81.5	15.5	25.3418
82	15.5	24.8953
82.5	15.5	24.4548
83	15.5	24.0208
83.5	15.5	23.5937
84	15.5	23.1737
84.5	15.5	23.3271
85	15.5	22.8968
85.5	15.5	22.4746
86	15.5	22.0607
86.5	15.5	21.6556
87	15.5	21.2595
87.5	15.5	20.8726
88	15.5	20.4953
88.5	15.5	20.1277
89	15.5	19.7702
89.5	15.5	19.4229
90	15.5	19.0861
90.5	15.5	18.76
91	15.5	18.4448
91.5	15.5	18.1408
92	15.5	17.8482
92.5	15.5	17.5672
93	15.5	17.2981
93.5	15.5	17.0409
94	15.5	16.7961
94.5	15.5	16.5636
95	15.5	16.3439
95.5	15.5	16.1369
96	15.5	21.7814
96.5	15.5	21.3613
97	15.5	20.9493
97.5	15.5	20.5464
98	15.5	20.1532
98.5	15.5	22.6241
99	15.5	22.185
99.5	15.5	21.7515
100	15.5	22.7256
100.5	15.5	22.242
101	15.5	21.7612
101.5	15.5	21.2833
102	15.5	20.809
102.5	15.5	20.3388
103	15.5	19.8731
103.5	15.5	19.4125
104	15.5	18.9575
104.5	15.5	18.5084
105	15.5	18.0658
105.5	15.5	17.63
106	15.5	17.2014
106.5	15.5	16.7806
107	15.5	16.3678
107.5	15.5	15.9634
108	15.5	15.5679
108.5	15.5	15.1815
109	15.5	14.8047
109.5	15.5	14.4378
110	15.5	14.0812
110.5	15.5	13.7351
111	15.5	13.4
111.5	15.5	13.0762
112	15.5	12.764
112.5	15.5	12.4638
113	15.5	12.1758
113.5	15.5	11.9004
114	15.5	11.6378
114.5	15.5	11.3885
115	15.5	11.1526
115.5	15.5	10.9305
116	15.5	10.7225
116.5	15.5	10.5288
117	15.5	10.3497
117.5	15.5	10.1855
118	15.5	10.0365
118.5	15.5	9.90281
119	15.5	9.78481
119.5	15.5	9.68268
120	15.5	9.39914
120.5	15.5	8.93326
121	15.5	8.47983
121.5	15.5	8.04137
122	15.5	7.61974
122.5	15.5	7.2167
123	15.5	6.83444
123.5	15.5	6.47519
124	15.5	6.14113
124.5	15.5	5.83435
125	15.5	5.55688
125.5	15.5	5.31065
126	15.5	5.0975
126.5	15.5	4.91913
127	15.5	4.77697
127.5	15.5	4.67168
128	15.5	4.60285
128.5	15.5	4.5709
129	15.5	4.35358
129.5	15.5	4.32681
130	15.5	4.33753
130.5	15.5	4.38652
131	15.5	4.47441
131.5	15.5	4.60165
132	15.5	4.7685
132.5	15.5	4.97493
133	15.5	5.2205
133.5	15.5	5.50384
134	15.5	5.82232
134.5	15.5	18.4197
135	15.5	18.8098
15	16	1.12018
15.5	16	1.27806
16	16	11.5907
16.5	16	11.2992
17	16	11.0268
17.5	16	10.7745
18	16	10.5431
18.5	16	10.3333
19	16	10.1455
19.5	16	9.98036
20	16	9.83815
20.5	16	9.71924
21	16	9.62394
21.5	16	9.55245
22	16	9.50498
22.5	16	9.48163
23	16	9.4825
23.5	16	9.5076
24	16	6.3337
24.5	16	2.94446
25	16	2.58743
25.5	16	2.29746
26	16	2.08501
26.5	16	1.958
27	16	1.92246
27.5	16	1.9826
28	16	2.14027
28.5	16	2.39336
29	16	2.65468
29.5	16	4.82766
30	16	4.71368
30.5	16	4.64144
31	16	4.61205
31.5	16	4.62621
32	16	4.68395
32.5	16	4.78425
33	16	13.5601
33.5	16	13.8069
34	16	14.0673
34.5	16	14.341
35	16	14.6277
35.5	16	14.9272
36	16	15.2389
36.5	16	15.5627
37	16	15.8981
37.5	16	16.2447
38	16	16.6022
38.5	16	16.9701
39	16	17.3481
39.5	16	17.7356
40	16	18.1323
40.5	16	18.5375
41	16	18.951
41.5	16	19.372
42	16	19.8001
42.5	16	20.2347
43	16	20.6749
43.5	16	21.0051
44	16	21.4502
44.5	16	41.8284
45	16	41.7193
45.5	16	41.6148
46	16	41.5149
46.5	16	41.4196
47	16	42.6813
47.5	16	42.5809
48	16	42.4842
48.5	16	42.3912
49	16	42.302
49.5	16	42.2167
50	16	42.1353
50.5	16	42.0578
51	16	41.9843
51.5	16	41.9148
52	16	41.8492
52.5	16	41.7877
53	16	41.7302
53.5	16	41.6768
54	16	41.6274
54.5	16	41.5821
55	16	41.5408
55.5	16	41.5037
56	16	41.4706
56.5	16	41.4415
57	16	41.4166
57.5	16	41.3957
58	16	41.3788
58.5	16	41.3661
59	16	41.3573
59.5	16	41.3526
60	16	41.352
60.5	16	41.3553
61	16	38.7229
61.5	16	38.9674
62	16	39.2182
62.5	16	39.4754
63	16	39.739
63.5	16	40.0089
64	16	40.2851
64.5	16	40.5673
65	16	40.8554
65.5	16	41.1491
66	16	41.6541
66.5	16	41.7047
67	16	41.7591
67.5	16	41.8173
68	16	41.8793
68.5	16	41.9451
69	16	42.0147
69.5	16	42.088
70	16	42.1651
70.5	16	32.6651
71	16	32.2666
71.5	16	7.09029
72	16	7.06066
72.5	16	7.07034
73	16	7.12007
73.5	16	7.20955
74	16	7.33796
74.5	16	7.50411
75	16	7.70658
75.5	16	7.94371
76	16	1.49851
76.5	16	1.24386
77	16	1.13954
77.5	16	1.19095
78	16	1.39158
78.5	16	1.72315
79	16	29.961
79.5	16	27.0373
80	16	26.5671
80.5	16	26.1008
81	16	25.6393
81.5	16	25.1829
82	16	24.7323
82.5	16	24.2877
83	16	23.8496
83.5	16	23.4184
84	16	23.5797
84.5	16	23.1381
85	16	22.7039
85.5	16	22.2777
86	16	21.8598
86.5	16	21.4506
87	16	21.0505
87.5	16	20.6596
88	16	20.2782
88.5	16	19.9067
89	16	19.5451
89.5	16	19.1939
90	16	18.8532
90.5	16	18.5232
91	16	18.2042
91.5	16	17.8964
92	16	17.6
92.5	16	17.3153
93	16	17.0425
93.5	16	16.7817
94	16	16.5333
94.5	16	16.2974
95	16	16.0742
95.5	16	15.8639
96	16	15.6667
96.5	16	21.1098
97	16	20.6901
97.5	16	20.2792
98	16	19.8779
98.5	16	19.4868
99	16	19.1065
99.5	16	21.5771
100	16	21.1454
100.5	16	20.7199
101	16	20.3012
101.5	16	21.1923
102	16	20.715
102.5	16	20.2414
103	16	19.7723
103.5	16	19.3081
104	16	18.8493
104.5	16	18.3964
105	16	17.9499
105.5	16	17.5101
106	16	17.0776
106.5	16	16.6527
107	16	16.2358
107.5	16	15.8273
108	16	15.4276
108.5	16	15.037
109	16	14.656
109.5	16	14.2849
110	16	13.9241
110.5	16	13.5739
111	16	13.2346
111.5	16	12.9067
112	16	12.5904
112.5	16	12.286
113	16	11.994
113.5	16	11.7146
114	16	11.4481
114.5	16	11.1949
115	16	10.9552
115.5	16	10.7294
116	16	10.5177
116.5	16	10.3204
117	16	10.1379
117.5	16	9.97033
118	16	9.81802
118.5	16	9.68122
119	16	9.56018
119.5	16	9.45516
120	16	9.36638
120.5	16	9.29409
121	16	8.39331
121.5	16	7.94804
122	16	7.51853
122.5	16	7.10633
123	16	6.71428
123.5	16	6.3448
124	16	6.0002
124.5	16	5.68272
125	16	5.39446
125.5	16	5.13743
126	16	4.9135
126.5	16	4.72433
127	16	4.57126
127.5	16	4.45513
128	16	4.37636
128.5	16	4.33539
129	16	4.33224
129.5	16	4.36609
130	16	4.43707
130.5	16	4.18007
131	16	4.26554
131.5	16	4.39141
132	16	4.558
132.5	16	4.7653
133	16	5.01283
133.5	16	5.29938
134	16	5.62296
134.5	16	5.98062
135	16	6.36812
15	16.5	1.04105
15.5	16.5	1.01073
16	16.5	11.2748
16.5	16.5	10.9769
17	16.5	10.6985
17.5	16.5	10.4405
18	16.5	10.2038
18.5	16.5	9.98911
19	16.5	9.79698
19.5	16.5	9.62789
20	16.5	9.48228
20.5	16.5	9.36048
21	16.5	9.2628
21.5	16.5	9.18948
22	16.5	9.14069
22.5	16.5	9.11659
23	16.5	9.11724
23.5	16.5	9.14268
24	16.5	6.07106
24.5	16.5	5.75254
25	16.5	2.57616
25.5	16.5	2.2699
26	16.5	2.04056
26.5	16.5	1.89756
27	16.5	1.84769
27.5	16.5	1.89589
28	16.5	2.04466
28.5	16.5	2.29231
29	16.5	2.57516
29.5	16.5	4.60412
30	16.5	4.48066
30.5	16.5	4.39958
31	16.5	4.36202
31.5	16.5	4.3687
32	16.5	4.41977
32.5	16.5	4.51464
33	16.5	4.65173
33.5	16.5	13.5322
34	16.5	13.7969
34.5	16.5	14.075
35	16.5	14.3663
35.5	16.5	14.6704
36	16.5	14.987
36.5	16.5	15.3156
37	16.5	15.656
37.5	16.5	16.0076
38	16.5	16.3702
38.5	16.5	16.7433
39	16.5	17.1264
39.5	16.5	17.5191
40	16.5	17.9209
40.5	16.5	18.3314
41	16.5	18.75
41.5	16.5	19.1761
42	16.5	19.6091
42.5	16.5	20.0485
43	16.5	20.3851
43.5	16.5	41.7711
44	16.5	41.6529
44.5	16.5	41.5393
45	16.5	41.4303
45.5	16.5	41.3259
46	16.5	41.2261
46.5	16.5	41.1309
47	16.5	41.0403
47.5	16.5	42.3151
48	16.5	42.2184
48.5	16.5	42.1254
49	16.5	42.0362
49.5	16.5	41.9509
50	16.5	41.8695
50.5	16.5	41.7921
51	16.5	41.7186
51.5	16.5	41.6492
52	16.5	41.5837
52.5	16.5	41.5223
53	16.5	41.465
53.5	16.5	41.4117
54	16.5	41.3626
54.5	16.5	41.3175
55	16.5	41.2765
55.5	16.5	41.2395
56	16.5	41.2067
56.5	16.5	41.178
57	16.5	41.1534
57.5	16.5	41.1328
58	16.5	41.1164
58.5	16.5	41.104
59	16.5	41.0957
59.5	16.5	41.0914
60	16.5	41.0912
60.5	16.5	41.0951
61	16.5	38.375
61.5	16.5	38.6208
62	16.5	38.873
62.5	16.5	39.1318
63	16.5	39.3971
63.5	16.5	39.6689
64	16.5	39.9471
64.5	16.5	40.2315
65	16.5	40.5219
65.5	16.5	41.3526
66	16.5	41.4
66.5	16.5	41.4512
67	16.5	41.5062
67.5	16.5	41.5651
68	16.5	41.6278
68.5	16.5	41.6943
69	16.5	41.7645
