0	0	-2147483648	134	94	2	15	15	2	-38.3992
0	1	-2147483648	134	94	2	16	15	2	-38.1754
0	2	-2147483648	134	94	2	17	15	2	-43.8704
0	3	-2147483648	134	94	2	18	15	2	-37.1297
0	4	-2147483648	134	94	2	19	15	2	-42.2701
0	5	-2147483648	134	94	2	20	15	2	-41.6245
0	6	-2147483648	134	94	2	21	15	2	-40.1984
0	7	-2147483648	134	94	2	22	15	2	-46.576
0	8	-2147483648	134	94	2	23	15	2	-42.393
0	9	-2147483648	134	94	2	24	15	2	-46.3834
0	10	-2147483648	134	94	2	25	15	2	-62.0288
0	11	-2147483648	134	94	2	26	15	2	-36.4414
0	12	-2147483648	134	94	2	27	15	2	-39.391
0	13	-2147483648	134	94	2	28	15	2	-40.8843
0	14	-2147483648	134	94	2	29	15	2	-38.9718
0	15	-2147483648	134	94	2	30	15	2	-36.1451
0	16	-2147483648	134	94	2	31	15	2	-44.8896
0	17	-2147483648	134	94	2	32	15	2	-45.0638
0	18	-2147483648	134	94	2	33	15	2	-44.8552
0	19	-2147483648	134	94	2	34	15	2	-52.303
0	20	-2147483648	134	94	2	35	15	2	-45.325
0	21	-2147483648	134	94	2	36	15	2	-46.6901
0	22	-2147483648	134	94	2	37	15	2	-47.8781
0	23	-2147483648	134	94	2	38	15	2	-53.1733
0	24	-2147483648	134	94	2	39	15	2	-47.151
0	25	-2147483648	134	94	2	40	15	2	-51.254
0	26	-2147483648	134	94	2	41	15	2	-53.5954
0	27	-2147483648	134	94	2	42	15	2	-55.7703
0	28	-2147483648	134	94	2	43	15	2	-48.7788
0	29	-2147483648	134	94	2	44	15	2	-47.2105
0	30	-2147483648	134	94	2	45	15	2	-52.7306
0	31	-2147483648	134	94	2	46	15	2	-53.7896
0	32	-2147483648	134	94	2	47	15	2	-57.4221
0	33	-2147483648	134	94	2	48	15	2	-57.9483
0	34	-2147483648	134	94	2	49	15	2	-55.6211
0	35	-2147483648	134	94	2	50	15	2	-68.3123
0	36	-2147483648	134	94	2	51	15	2	-51.7271
0	37	-2147483648	134	94	2	52	15	2	-50.1598
