0	0	-2147483648	22.47	33.97	1.85	35.1826	31.8748	1.99274	-66.6868
0	1	-2147483648	22.47	33.97	1.85	35.1937	31.8309	1.99008	-66.664
0	2	-2147483648	22.47	33.97	1.85	35.1997	31.7895	1.98643	-66.7417
0	3	-2147483648	22.47	33.97	1.85	35.2006	31.7464	1.9797	-67.0543
0	4	-2147483648	22.47	33.97	1.85	35.2015	31.7002	1.97295	-67.3129
0	5	-2147483648	22.47	33.97	1.85	35.2037	31.6464	1.96738	-66.1003
0	6	-2147483648	22.47	33.97	1.85	35.2048	31.5826	1.96464	-63.8726
0	7	-2147483648	22.47	33.97	1.85	35.2039	31.5126	1.96703	-63.9703
0	8	-2147483648	22.47	33.97	1.85	35.1999	31.4465	1.97263	-64.5144
0	9	-2147483648	22.47	33.97	1.85	35.1946	31.3897	1.97759	-64.9452
0	10	-2147483648	22.47	33.97	1.85	35.1882	31.3411	1.97833	-64.98
0	11	-2147483648	22.47	33.97	1.85	35.1821	31.2981	1.97572	-64.4514
0	12	-2147483648	22.47	33.97	1.85	35.18	31.2559	1.97182	-64.4264
0	13	-2147483648	22.47	33.97	1.85	35.1824	31.2118	1.96862	-64.4087
0	14	-2147483648	22.47	33.97	1.85	35.1903	31.1646	1.96906	-64.3519
0	15	-2147483648	22.47	33.97	1.85	35.2025	31.1129	1.97403	-64.3422
0	16	-2147483648	22.47	33.97	1.85	35.2182	31.0597	1.97889	-64.327
0	17	-2147483648	22.47	33.97	1.85	35.2335	31.0101	1.98298	-64.7349
0	18	-2147483648	22.47	33.97	1.85	35.2468	30.9677	1.98751	-64.783
0	19	-2147483648	22.47	33.97	1.85	35.2584	30.9295	1.98799	-64.8156
0	20	-2147483648	22.47	33.97	1.85	35.2669	30.8908	1.9868	-64.8422
0	21	-2147483648	22.47	33.97	1.85	35.2706	30.8454	1.97908	-64.745
0	22	-2147483648	22.47	33.97	1.85	35.2686	30.7957	1.96946	-64.7851
0	23	-2147483648	22.47	33.97	1.85	35.2651	30.7437	1.9641	-63.9437
0	24	-2147483648	22.47	33.97	1.85	35.2621	30.6872	1.96629	-63.9839
0	25	-2147483648	22.47	33.97	1.85	35.2602	30.6258	1.96854	-63.7984
0	26	-2147483648	22.47	33.97	1.85	35.2601	30.562	1.96703	-63.8087
0	27	-2147483648	22.47	33.97	1.85	35.2606	30.5019	1.96444	-65.8594
0	28	-2147483648	22.47	33.97	1.85	35.2619	30.4433	1.96249	-65.906
0	29	-2147483648	22.47	33.97	1.85	35.2651	30.3897	1.95997	-65.931
0	30	-2147483648	22.47	33.97	1.85	35.2704	30.3406	1.9562	-65.8831
0	31	-2147483648	22.47	33.97	1.85	35.2788	30.2913	1.95164	-65.5772
0	32	-2147483648	22.47	33.97	1.85	35.2904	30.2425	1.95345	-65.6354
0	33	-2147483648	22.47	33.97	1.85	35.3027	30.1936	1.95998	-65.3497
0	34	-2147483648	22.47	33.97	1.85	35.3119	30.1457	1.96391	-65.3898
0	35	-2147483648	22.47	33.97	1.85	35.3187	30.0976	1.9648	-65.401
0	36	-2147483648	22.47	33.97	1.85	35.3225	30.0495	1.96148	-65.7341
0	37	-2147483648	22.47	33.97	1.85	35.3238	29.9997	1.95573	-65.7007
0	38	-2147483648	22.47	33.97	1.85	35.3228	29.9504	1.9542	-65.6253
0	39	-2147483648	22.47	33.97	1.85	35.3202	29.9005	1.95747	-65.6922
0	40	-2147483648	22.47	33.97	1.85	35.3156	29.8487	1.9606	-65.6748
0	41	-2147483648	22.47	33.97	1.85	35.3106	29.7974	1.96401	-65.707
0	42	-2147483648	22.47	33.97	1.85	35.3071	29.7451	1.96047	-65.7262
0	43	-2147483648	22.47	33.97	1.85	35.306	29.6926	1.95247	-65.5168
0	44	-2147483648	22.47	33.97	1.85	35.3073	29.6372	1.94483	-65.3041
0	45	-2147483648	22.47	33.97	1.85	35.3116	29.5763	1.93734	-65.5612
0	46	-2147483648	22.47	33.97	1.85	35.3173	29.5121	1.9301	-66.1464
0	47	-2147483648	22.47	33.97	1.85	35.3239	29.4496	1.92499	-66.2878
0	48	-2147483648	22.47	33.97	1.85	35.3329	29.3925	1.93096	-66.2939
0	49	-2147483648	22.47	33.97	1.85	35.3429	29.3377	1.9399	-66.3275
0	50	-2147483648	22.47	33.97	1.85	35.3489	29.2884	1.94587	-66.2447
0	51	-2147483648	22.47	33.97	1.85	35.351	29.2446	1.94958	-66.1886
0	52	-2147483648	22.47	33.97	1.85	35.3495	29.2011	1.95089	-66.0818
0	53	-2147483648	22.47	33.97	1.85	35.3446	29.1549	1.94978	-65.8925
0	54	-2147483648	22.47	33.97	1.85	35.3373	29.1055	1.94751	-65.7562
0	55	-2147483648	22.47	33.97	1.85	35.3294	29.055	1.94779	-65.7878
0	56	-2147483648	22.47	33.97	1.85	35.3215	29.005	1.95446	-65.8261
0	57	-2147483648	22.47	33.97	1.85	35.3141	28.9584	1.96561	-65.6516
0	58	-2147483648	22.47	33.97	1.85	35.3123	28.9148	1.96769	-65.5606
0	59	-2147483648	22.47	33.97	1.85	35.3158	28.8744	1.965	-65.6859
0	60	-2147483648	22.47	33.97	1.85	35.3205	28.8319	1.95811	-65.7873
0	61	-2147483648	22.47	33.97	1.85	35.3238	28.7877	1.94743	-66.0026
0	62	-2147483648	22.47	33.97	1.85	35.3333	28.7362	1.93789	-66.001
0	63	-2147483648	22.47	33.97	1.85	35.3479	28.6772	1.93348	-66.0493
0	64	-2147483648	22.47	33.97	1.85	35.3643	28.6128	1.93673	-66.117
0	65	-2147483648	22.47	33.97	1.85	35.3808	28.5506	1.94442	-66.0727
0	66	-2147483648	22.47	33.97	1.85	35.3941	28.4989	1.9495	-65.8426
0	67	-2147483648	22.47	33.97	1.85	35.4042	28.4587	1.95654	-65.744
0	68	-2147483648	22.47	33.97	1.85	35.4098	28.4213	1.95913	-65.7546
0	69	-2147483648	22.47	33.97	1.85	35.4092	28.3848	1.95426	-65.8995
0	70	-2147483648	22.47	33.97	1.85	35.4041	28.3474	1.94651	-65.9908
0	71	-2147483648	22.47	33.97	1.85	35.3942	28.3073	1.94116	-66.005
0	72	-2147483648	22.47	33.97	1.85	35.3806	28.264	1.93992	-65.8925
0	73	-2147483648	22.47	33.97	1.85	35.3651	28.2192	1.94332	-65.8379
0	74	-2147483648	22.47	33.97	1.85	35.3517	28.1736	1.94939	-65.8113
0	75	-2147483648	22.47	33.97	1.85	35.3441	28.1308	1.95139	-66.311
0	76	-2147483648	22.47	33.97	1.85	35.343	28.0938	1.95327	-66.2999
0	77	-2147483648	22.47	33.97	1.85	35.3499	28.0561	1.94993	-65.7646
0	78	-2147483648	22.47	33.97	1.85	35.361	28.0174	1.94337	-65.2973
0	79	-2147483648	22.47	33.97	1.85	35.3711	27.9753	1.93615	-65.2403
0	80	-2147483648	22.47	33.97	1.85	35.3811	27.9261	1.92627	-65.2385
0	81	-2147483648	22.47	33.97	1.85	35.3944	27.8715	1.91974	-65.252
0	82	-2147483648	22.47	33.97	1.85	35.4114	27.8118	1.92055	-65.2469
0	83	-2147483648	22.47	33.97	1.85	35.428	27.7516	1.92423	-65.235
0	84	-2147483648	22.47	33.97	1.85	35.4398	27.6971	1.92748	-65.2341
0	85	-2147483648	22.47	33.97	1.85	35.4466	27.6502	1.92852	-65.222
0	86	-2147483648	22.47	33.97	1.85	35.45	27.6081	1.92833	-65.1646
0	87	-2147483648	22.47	33.97	1.85	35.4499	27.5663	1.92357	-65.1547
0	88	-2147483648	22.47	33.97	1.85	35.4448	27.5225	1.91555	-65.4197
0	89	-2147483648	22.47	33.97	1.85	35.435	27.4784	1.91331	-65.0233
0	90	-2147483648	22.47	33.97	1.85	35.4224	27.4357	1.91992	-64.7442
0	91	-2147483648	22.47	33.97	1.85	35.4076	27.3952	1.92572	-64.757
0	92	-2147483648	22.47	33.97	1.85	35.3947	27.3535	1.92255	-65.0624
0	93	-2147483648	22.47	33.97	1.85	35.3874	27.3115	1.91889	-64.9253
0	94	-2147483648	22.47	33.97	1.85	35.389	27.266	1.91613	-64.9926
0	95	-2147483648	22.47	33.97	1.85	35.3987	27.2208	1.91584	-64.9734
0	96	-2147483648	22.47	33.97	1.85	35.4166	27.1757	1.91216	-65.0211
0	97	-2147483648	22.47	33.97	1.85	35.4377	27.1278	1.90509	-65.0221
0	98	-2147483648	22.47	33.97	1.85	35.4583	27.0776	1.9024	-65.0305
0	99	-2147483648	22.47	33.97	1.85	35.4767	27.0296	1.90412	-65.1092
0	100	-2147483648	22.47	33.97	1.85	35.4921	26.9836	1.90419	-65.2476
0	101	-2147483648	22.47	33.97	1.85	35.5038	26.9335	1.90111	-65.0075
0	102	-2147483648	22.47	33.97	1.85	35.5132	26.8762	1.8912	-65.0063
0	103	-2147483648	22.47	33.97	1.85	35.5195	26.8174	1.87922	-65.522
0	104	-2147483648	22.47	33.97	1.85	35.521	26.7591	1.87219	-65.4826
0	105	-2147483648	22.47	33.97	1.85	35.5164	26.7047	1.87498	-65.4713
0	106	-2147483648	22.47	33.97	1.85	35.5066	26.653	1.88005	-65.4506
0	107	-2147483648	22.47	33.97	1.85	35.4925	26.6042	1.8881	-65.4315
0	108	-2147483648	22.47	33.97	1.85	35.4768	26.5585	1.89591	-65.4087
0	109	-2147483648	22.47	33.97	1.85	35.4637	26.5166	1.89645	-65.3997
0	110	-2147483648	22.47	33.97	1.85	35.4546	26.4724	1.89067	-65.2508
0	111	-2147483648	22.47	33.97	1.85	35.449	26.4256	1.8833	-65.2096
0	112	-2147483648	22.47	33.97	1.85	35.4489	26.3779	1.88036	-65.1941
0	113	-2147483648	22.47	33.97	1.85	35.4587	26.3263	1.87881	-65.2117
