0	0	76	56	2	45	21	2	0.599405	0.344057
0	0	76	56	2	45	21	2	1.19881	0.688114
0	0	76	56	2	45	21	2	1.79822	1.03217
0	0	76	56	2	45	21	2	2.39762	1.37623
0	0	76	56	2	45	21	2	2.99703	1.72028
0	0	76	56	2	45	21	2	3.59643	2.06434
0	0	76	56	2	45	21	2	4.19584	2.4084
0	0	76	56	2	45	21	2	4.79524	2.75246
0	0	76	56	2	45	21	2	5.39465	3.09651
0	0	76	56	2	45	21	2	5.99405	3.44057
1	0	121	74	2	45	21	2	0.599405	0.291797
1	0	121	74	2	45	21	2	1.19881	0.583593
1	0	121	74	2	45	21	2	1.79822	0.87539
1	0	121	74	2	45	21	2	2.39762	1.16719
1	0	121	74	2	45	21	2	2.99703	1.45898
1	0	121	74	2	45	21	2	3.59643	1.75078
1	0	121	74	2	45	21	2	4.19584	2.04258
1	0	121	74	2	45	21	2	4.79524	2.33437
1	0	121	74	2	45	21	2	5.39465	2.62617
1	0	121	74	2	45	21	2	5.99405	2.91797
2	0	70	90	2	45	21	2	0.599405	0.271023
2	0	70	90	2	45	21	2	1.19881	0.542045
2	0	70	90	2	45	21	2	1.79822	0.813068
2	0	70	90	2	45	21	2	2.39762	1.08409
2	0	70	90	2	45	21	2	2.99703	1.35511
2	0	70	90	2	45	21	2	3.59643	1.62614
2	0	70	90	2	45	21	2	4.19584	1.89716
2	0	70	90	2	45	21	2	4.79524	2.16818
2	0	70	90	2	45	21	2	5.39465	2.4392
2	0	70	90	2	45	21	2	5.99405	2.71023
