1	121	74	134.797	82.9651	16.4539
1	121	74	124.414	72.378	3.77957
1	121	74	120.484	76.268	2.32585
1	121	74	118.139	87.4696	13.77
1	121	74	125.309	77.2639	5.40585
1	121	74	116.715	77.6599	5.63525
1	121	74	126.329	80.2847	8.23978
1	121	74	121.281	76.6789	2.6936
1	121	74	115.38	81.6631	9.5033
1	121	74	117.554	74.7956	3.53628
1	121	74	128.627	69.449	8.88166
1	121	74	133.691	89.9519	20.3843
1	121	74	141.14	86.7275	23.8249
1	121	74	126.19	77.3015	6.15124
1	121	74	119.226	74.1585	1.78067
1	121	74	118.509	76.1419	3.28535
1	121	74	130.112	72.3488	9.26012
1	121	74	106.531	88.1831	20.2614
1	121	74	123.519	75.878	3.14234
1	121	74	120.442	84.3477	10.3628
1	121	74	119.417	74.4748	1.65246
1	121	74	140.712	86.2959	23.2324
1	121	74	41.4741	22.4692	94.7617
1	121	74	114.026	80.4729	9.515
1	121	74	109.353	94.5697	23.6381
1	121	74	119.276	70.9668	3.4889
1	121	74	121.652	72.9435	1.24143
1	121	74	113.98	74.4189	7.03231
1	121	74	126.329	77.6874	6.48047
1	121	74	120.588	74.097	0.423344
1	121	74	121.37	84.9565	10.9628
1	121	74	125.527	76.8244	5.33593
1	121	74	127.933	72.9747	7.00883
1	121	74	124.031	73.2307	3.12688
1	121	74	97.5651	78.483	23.8598
1	121	74	109.121	94.4116	23.6168
1	121	74	122.686	78.935	5.21508
1	121	74	123.125	78.3028	4.79915
1	121	74	141.838	85.8501	23.9719
1	121	74	121.417	84.1039	10.1125
1	121	74	134.029	89.5512	20.2878
1	121	74	140.955	85.7801	23.1731
1	121	74	125.611	73.3625	4.65457
1	121	74	140.978	86.4595	23.545
1	121	74	100.547	97.4383	31.1075
1	121	74	142.129	83.8179	23.2983
1	121	74	108.352	65.3944	15.2983
1	121	74	125.956	76.9502	5.7678
1	121	74	122.365	83.553	9.65003
1	121	74	113.447	85.4943	13.754
1	121	74	123.243	76.4418	3.31542
1	121	74	126.075	74.4841	5.09805
1	121	74	127.41	70.3154	7.39373
1	121	74	107.601	96.0134	25.7706
1	121	74	101.494	92.1103	26.6171
1	121	74	127.854	73.7684	6.85749
1	121	74	113.664	97.3246	24.451
1	121	74	116.482	94.6966	21.1841
1	121	74	123.655	73.5714	2.68978
1	121	74	136.412	77.8395	15.8833
1	121	74	124.32	74.6834	3.3901
1	121	74	120.348	86.6386	12.6554
1	121	74	119.544	83.0312	9.14781
1	121	74	105.483	61.9553	19.6429
1	121	74	119.299	76.3461	2.8978
1	121	74	135.085	78.1789	14.6919
1	121	74	121.418	74.8163	0.91735
1	121	74	122.392	77.0887	3.38794
1	121	74	114.941	91.1986	18.2347
1	121	74	124.636	71.5485	4.38498
1	121	74	118.143	74.5861	2.91612
1	121	74	103.514	86.6802	21.6001
1	121	74	122.625	79.496	5.73117
1	121	74	102.517	87.0305	22.6144
1	121	74	128.366	76.9893	7.9493
1	121	74	117.331	83.9877	10.6404
1	121	74	125.529	75.0508	4.64896
1	121	74	126.273	74.0496	5.27282
1	121	74	116.284	78.6204	6.60187
1	121	74	117.522	79.1211	6.19024
1	121	74	122.291	82.1373	8.23906
1	121	74	103.92	90.7676	23.935
1	121	74	115.652	82.336	9.90416
1	121	74	124.705	72.0942	4.16615
1	121	74	122.295	66.395	7.71447
1	121	74	141.838	85.8472	23.9705
1	121	74	124.116	71.4599	4.01985
1	121	74	122.381	85.4812	11.564
1	121	74	126.583	76.0097	5.93325
1	121	74	122.257	71.0014	3.2514
1	121	74	124.07	81.0255	7.66703
1	121	74	104.337	91.5225	24.1803
1	121	74	133.808	89.9464	20.4532
1	121	74	109.518	84.178	15.3438
1	121	74	127.185	80.1195	8.70065
1	121	74	121.615	79.8149	5.8473
1	121	74	119.199	84.8062	10.9552
1	121	74	128.021	80.5514	9.60276
1	121	74	117.926	75.8646	3.59522
1	121	74	128.048	83.2964	11.6661
1	121	74	103.424	89.6959	23.5644
1	121	74	122.51	81.8529	7.99669
1	121	74	122.537	74.1164	1.54101
1	121	74	108.417	60.5494	18.4189
1	121	74	122.781	74.9655	2.02627
1	121	74	122.647	73.5415	1.70967
1	121	74	127.31	75.3241	6.44791
1	121	74	126.714	71.6252	6.18816
1	121	74	131.305	91.0091	19.8872
1	121	74	118.62	75.783	2.97368
1	121	74	113.173	76.085	8.10007
1	121	74	110.612	64.0037	14.4162
1	121	74	119.492	82.6662	8.79641
1	121	74	121.461	70.4385	3.59123
1	121	74	118.005	75.9476	3.57252
1	121	74	106.744	85.3981	18.2527
1	121	74	103.604	91.31	24.5408
1	121	74	119.996	76.3293	2.53637
1	121	74	111.253	88.9976	17.8865
1	121	74	141.276	80.1473	21.1873
1	121	74	118.483	66.0293	8.35874
1	121	74	114.461	80.1626	8.98537
1	121	74	142.153	79.8811	21.9553
1	121	74	123.602	87.3117	13.5637
1	121	74	139.266	79.2642	19.0095
1	121	74	117.916	71.5615	3.93133
1	121	74	122.456	85.2569	11.3507
1	121	74	114.92	76.155	6.45069
1	121	74	122.255	73.5651	1.32781
1	121	74	122.125	72.927	1.55487
1	121	74	142.192	85.0675	23.9077
1	121	74	136.227	74.6695	15.2421
1	121	74	113.054	72.5047	8.08567
