1	121	74	107.09	93.3348	23.8187
1	121	74	120.878	74.6573	0.668522
1	121	74	119.127	75.7644	2.57318
1	121	74	121.446	75.7301	1.78659
1	121	74	121.38	75.1239	1.18636
1	121	74	122.493	74.3874	1.54238
1	121	74	121.882	75.7474	1.95753
1	121	74	121.154	75.2995	1.30866
1	121	74	121.325	72.216	1.81345
1	121	74	121.97	75.7169	1.97189
1	121	74	115.767	69.5691	6.85679
1	121	74	121.188	73.7244	0.333759
1	121	74	119.511	75.5429	2.14409
1	121	74	120.618	73.7958	0.433502
1	121	74	108.284	94.0102	23.7087
1	121	74	122.974	74.1191	1.9775
1	121	74	100.268	83.9538	22.9975
1	121	74	120.702	75.1003	1.13985
1	121	74	120.367	73.867	0.647232
1	121	74	119.54	74.4331	1.52329
1	121	74	122.375	74.0363	1.37594
1	121	74	121.145	75.6983	1.70449
1	121	74	122.752	75.3998	2.2429
1	121	74	121.315	74.1105	0.334282
1	121	74	121.689	73.9363	0.692361
1	121	74	122.261	75.105	1.67694
1	121	74	120.183	76.5378	2.66613
1	121	74	108.41	96.8182	26.0609
1	121	74	119.323	74.8538	1.88205
1	121	74	120.678	75.9686	1.99474
1	121	74	109.918	68.4661	12.3868
1	121	74	102.533	87.3715	22.7996
1	121	74	123.849	77.8254	4.76957
1	121	74	119.316	73.766	1.69995
1	121	74	122.717	76.0488	2.67293
1	121	74	121.502	72.6153	1.47288
1	121	74	111.299	94.3808	22.5719
1	121	74	127.898	79.4413	8.78575
1	121	74	134.545	84.9657	17.4272
1	121	74	119.625	76.0356	2.45625
1	121	74	128.141	80.9538	9.96734
1	121	74	106.863	97.3534	27.2989
1	121	74	119.337	74.5909	1.76493
1	121	74	117.565	75.1605	3.62547
1	121	74	101.713	81.9226	20.851
1	121	74	120.773	75.5282	1.545
1	121	74	106.914	97.4828	27.3835
1	121	74	119.954	74.0708	1.04798
1	121	74	128.698	82.0788	11.1589
1	121	74	107.29	97.313	27.0454
1	121	74	123.567	74.2297	2.57687
1	121	74	123.157	73.0494	2.35712
1	121	74	120.545	74.7646	0.889778
1	121	74	121.676	75.1107	1.30046
1	121	74	119.731	73.4761	1.37334
1	121	74	119.527	75.6223	2.1915
1	121	74	132.161	84.0769	15.0369
1	121	74	119.444	75.7467	2.33933
1	121	74	120.895	76.1285	2.13113
1	121	74	107.954	97.4755	26.8572
1	121	74	121.705	73.6564	0.784157
1	121	74	120.173	75.1824	1.44275
1	121	74	108.261	97.4509	26.6877
1	121	74	111.788	93.5153	21.5802
1	121	74	88.042	56.369	37.3775
1	121	74	121.205	74.5449	0.582392
1	121	74	121.474	74.137	0.493574
1	121	74	110.628	97.3631	25.5619
1	121	74	108.117	93.7781	23.6042
1	121	74	120.505	75.9892	2.0497
1	121	74	122.569	74.5656	1.66791
1	121	74	106.598	94.3178	24.9046
1	121	74	120.689	73.9621	0.313541
1	121	74	122	74.201	1.01995
1	121	74	125.504	76.4358	5.12037
1	121	74	107.502	94.0971	24.2093
1	121	74	120.301	73.7578	0.739398
1	121	74	106.975	95.4738	25.648
1	121	74	110.001	97.3582	25.8181
1	121	74	120.899	76.0138	2.01632
1	121	74	119.422	74.0961	1.58138
1	121	74	121.27	76.2394	2.25559
