1	121	74	119.883	76.2445	2.50688
1	121	74	122.855	77.3908	3.86507
1	121	74	123.049	76.3235	3.09818
1	121	74	115.432	81.2471	9.13899
1	121	74	109.017	87.7121	18.21
1	121	74	125.927	73.6146	4.94196
1	121	74	113.818	77.2528	7.88418
1	121	74	122.246	74.2588	1.27284
1	121	74	127.616	72.1622	6.86639
1	121	74	123.483	78.7479	5.3581
1	121	74	130.676	79.344	11.054
1	121	74	117.402	77.8125	5.24251
1	121	74	133.144	79.8319	13.4721
1	121	74	127.516	75.6813	6.72917
1	121	74	118.631	75.6302	2.87576
1	121	74	128.311	65.4412	11.2561
1	121	74	120.919	77.0468	3.04785
1	121	74	118.989	76.8025	3.44921
1	121	74	107.901	94.7436	24.5332
1	121	74	118.955	75.4337	2.49784
1	121	74	134.024	90.0057	20.6351
1	121	74	122.745	77.8397	4.21773
1	121	74	103.064	86.3722	21.7894
1	121	74	142.074	85.5837	24.0476
1	121	74	110.76	97.4851	25.6206
1	121	74	112.799	87.3111	15.6344
1	121	74	119.713	78.1023	4.29954
1	121	74	121.589	80.9303	6.95529
1	121	74	116.997	75.9605	4.45751
1	121	74	119.877	74.4683	1.21689
1	121	74	126.117	78.1095	6.56285
1	121	74	119.147	73.2	2.01845
1	121	74	124.899	75.4127	4.14729
1	121	74	124.71	78.0946	5.52547
1	121	74	122.747	73.57	1.79875
1	121	74	123.919	78.024	4.9711
1	121	74	124.766	77.1325	4.89884
1	121	74	122.438	78.5409	4.76313
1	121	74	56.0048	93.0229	67.7218
1	121	74	122.62	80.0614	6.27411
1	121	74	118.13	80.2621	6.88846
1	121	74	141.818	87.0849	24.5891
1	121	74	125.101	76.5247	4.81626
1	121	74	128.745	74.2712	7.74981
1	121	74	121.167	72.5685	1.44122
1	121	74	120.844	79.9643	5.96632
1	121	74	123.702	73.61	2.73045
1	121	74	123.503	79.5066	6.04887
1	121	74	122.981	71.8185	2.94676
1	121	74	127.987	73.8649	6.98812
1	121	74	119.827	75.6129	1.99433
1	121	74	117.22	76.1555	4.35128
1	121	74	123.757	79.3194	5.99143
1	121	74	121.697	76.5411	2.63484
1	121	74	123.969	77.2484	4.40073
1	121	74	124.636	75.2087	3.83155
1	121	74	124.171	72.9114	3.35231
1	121	74	120.697	73.8704	0.329105
1	121	74	125.528	78.3463	6.27671
1	121	74	107.228	86.6142	18.6759
1	121	74	124.336	76.4351	4.1303
1	121	74	118.854	76.1541	3.04078
1	121	74	123.853	81.1159	7.66661
1	121	74	106.098	65.3409	17.2347
1	121	74	140.832	85.6854	23.0186
1	121	74	117.567	75.5725	3.77597
1	121	74	126.606	76.5424	6.15524
1	121	74	121.647	75.3112	1.46204
1	121	74	126.568	77.8831	6.78845
1	121	74	123.584	72.8243	2.83855
1	121	74	110.481	90.7499	19.7792
1	121	74	117.925	77.155	4.40554
1	121	74	140.363	86.3823	22.9833
1	121	74	106.461	82.7489	16.9685
1	121	74	112.404	96.5974	24.177
1	121	74	127.571	72.7389	6.69086
1	121	74	141.023	86.687	23.7039
1	121	74	119.138	79.6896	5.98639
1	121	74	122.343	70.3449	3.89411
1	121	74	123.077	79.7129	6.07865
1	121	74	118.526	73.7879	2.48284
1	121	74	127.168	73.8479	6.16975
1	121	74	120.394	79.3292	5.36349
1	121	74	117.315	77.4397	5.04067
1	121	74	117.588	76.5231	4.24388
1	121	74	124.294	80.1063	6.93835
1	121	74	126.883	73.1494	5.94376
1	121	74	104.451	88.1734	21.7888
1	121	74	122.841	74.4435	1.89343
1	121	74	103.652	79.7685	18.2823
1	121	74	122.672	74.3278	1.70384
1	121	74	141.955	85.4884	23.8975
1	121	74	119.576	73.6177	1.47467
1	121	74	124.944	72.631	4.17447
